fv_e1,fv_e2,fv_e3,fv_e4,fv_e5,fv_e7,fv_e8,fv_e9,fv_e10,fv_e11,fv_e12,fv_e13,fv_e14,fv_e15,fv_e16,fv_e17,class
52.26797459,47.73202541,1.095029472,2.280954514,2.19789545,9.947910894,17.32726359,0.08158823,0.324324324,7.6,0.015625,0.57411898,0.920668779,0.141398137,0.0815609,9.662209412,1
39.72077724,60.27922276,0.658946407,1.338382359,1.700365339,1.917477475,5.201662374,0.080171021,0.515151515,7.444444444,0.015625,0.368627823,0.889116345,0.092291352,0.0801427,9.639484869,1
38.61962343,61.38037657,0.629185182,1.113169652,1.884624536,1.926626304,2.353349226,0.079297556,0.553846154,9.428571429,0.078125,0.818674204,0.906604518,0.079314435,0.079184434,9.681620036,1
37.70919802,62.29080198,0.605373455,0.861288142,2.24335479,2.668831414,2.928848991,0.101210474,0.625,9.5,0.046875,0.911221925,0.901360628,0.087594795,0.101210474,9.71181246,1
46.93472367,53.06527633,0.884471483,0.600764722,2.445062433,2.067313486,2.722994612,0.102177713,0.580645161,7.875,0.015625,0.759205867,0.92330715,0.087964559,0.102157818,9.69899775,1
39.28498773,60.71501227,0.647039114,9.31E-14,0.92345066,0.001192732,0.031421995,0.067854394,0.571428571,4,0.015625,0.037958503,0.966841125,0.043750112,0.066519403,9.557867286,1
29.06127449,70.93872551,0.409667277,1.34E-14,0.62183491,0.248782875,0.520716325,0.084111012,0.625,4.5,0.015625,0.477770454,0.953185913,0.057905066,0.083749186,9.570931373,1
13.06892359,86.93107641,0.150336613,3.21E-13,0.438590619,0.072304722,0.049337986,0.050229681,0.416666667,3.25,0.015625,1.465498045,1.027691154,0.033241447,0.049958898,9.582719708,1
25.65485158,74.34514842,0.345077683,0.555472892,1.317049437,0.272288723,0.342996392,0.05019293,0.409090909,4.6,0.0546875,0.793853025,1.019068261,0.042127968,0.050147683,9.71240786,1
43.16731565,56.83268435,0.759550884,8.96E-15,1.459179409,11.74441926,65.1289104,0.277047087,0.545454546,4,0.015625,0.180325745,1.088321028,0.289908982,0.26277411,9.787347051,1
35.3609276,64.6390724,0.547051904,1.036300887,1.761838574,5.719022055,3.996217941,0.099618431,0.666666667,3.8,0.015625,1.431108648,0.960028215,0.117877436,0.099159706,9.569141385,1
28.57346657,71.42653343,0.400039946,0.433172028,1.000755467,10.30164707,7.51255808,0.19271093,0.655172414,6,0.015625,1.371256896,0.92689962,0.173367039,0.192635589,9.558978451,1
24.53457126,75.46542874,0.325110076,0.385998909,0.945398612,4.316384946,4.010949055,0.193708974,0.333333333,6.25,0.015625,1.076150529,0.90080678,0.167351194,0.193599528,9.560800203,1
37.55103592,62.44896408,0.601307587,0.524793283,1.726749783,1.946842345,0.249651634,0.049507873,0.269230769,5.4,0.015625,7.798235955,0.95779837,0.053748709,0.049504225,9.55473479,1
41.29763458,58.70236542,0.703508867,0.427478089,2.333525076,1.803318881,0.396817507,0.061408228,0.333333333,6.333333333,0.046875,4.54445393,0.965504684,0.062844712,0.060791535,9.552334233,1
61.72873114,38.27126886,1.612926171,5.01E-14,1.954570224,0.053482508,0.032462065,0.031550612,0.076923077,2.8,0.015625,1.647538692,0.995581286,0.039922061,0.031343874,9.670515123,2
61.72873114,38.27126886,1.612926171,5.01E-14,1.954570224,0.053482508,0.032462065,0.031550612,0.076923077,2.8,0.015625,1.647538692,0.995581286,0.039922061,0.031343874,9.73734907,2
68.42536836,31.57463164,2.167099497,2.47E-13,2.360193696,0.04432256,0.014791522,0.042950876,0.222222222,3.333333333,0.015625,2.996484146,1.0547355,0.041177303,0.042950876,9.67884451,2
65.36389205,34.63610795,1.887160421,1.20E-13,2.188678301,0.440856651,0.054761384,0.041928063,0.2,3.666666667,0.015625,8.050502431,1.054025273,0.039135175,0.041811437,9.659784408,2
34.26036503,65.73963497,0.521152347,1.25E-13,1.397244016,0.248508796,0.985068774,0.067347744,0.5,3.666666667,0.015625,0.25227558,1.022439779,0.058283792,0.066893028,9.671490936,2
38.5469662,61.4530338,0.627258962,2.42E-15,1.625100089,5.764190864,7.333825356,0.109947901,0.555555556,5,0.015625,0.785973293,0.948678056,0.182141874,0.09286304,9.648285558,2
41.21508807,58.78491193,0.701116778,0.575630812,1.905616198,7.192371796,4.720352181,0.137498905,0.36,6.5,0.015625,1.523693894,0.966738588,0.13739308,0.137383789,9.675331981,2
44.42587562,55.57412438,0.799398571,1.022672439,1.49285243,14.230917,16.2858728,0.089472135,0.24,6.5,0.015625,0.873819732,0.945732934,0.147846737,0.088205683,9.663874937,2
52.84309263,47.15690737,1.120580114,1.435352389,2.898537474,0.555055221,0.695089534,0.049720884,0.270833333,8.166666667,0.015625,0.798537733,0.774887053,0.069100835,0.049681663,9.697930352,2
54.07246932,45.92753068,1.177343274,1.249855968,2.261601852,2.096315611,3.498995153,0.053676029,0.261538462,7.333333333,0.015625,0.599119324,0.816325197,0.07496639,0.053632407,9.699046875,2
31.56231118,68.43768882,0.461183183,1.266391033,2.087748763,0.215331326,0.401737039,0.044478468,0.17948718,4,0.015625,0.536000679,0.887149925,0.041188077,0.044471249,9.650601181,2
35.46077774,64.53922226,0.549445384,1.338441207,1.052866902,1.674909797,2.029883934,0.040846464,0.208333333,6.25,0.0390625,0.825125895,0.9144168,0.061372821,0.039816459,9.689718337,2
45.52029811,54.47970189,0.83554602,1.83E-13,1.545815512,0.421398192,0.148210947,0.051113217,0.2,5.5,0.046875,2.843232562,1.173349182,0.04864333,0.049929161,9.629796624,1
46.30276898,53.69723102,0.86229342,1.096913742,2.431806649,0.669472047,0.971755749,0.059961827,0.31372549,6.5,0.015625,0.688930369,1.095602981,0.054186903,0.059923459,9.673302335,1
53.68600967,46.31399033,1.159174783,2.790742975,2.456530376,0.629853301,1.808779903,0.052439583,0.222222222,6.25,0.015625,0.348219979,1.06114224,0.07093452,0.052427943,9.694689033,1
54.32657219,45.67342781,1.189456863,2.464049796,2.274612884,0.616642914,2.192753071,0.042831284,0.126126126,6.588235294,0.015625,0.281218584,1.076360598,0.072225279,0.042830358,9.693282162,1
45.40342105,54.59657895,0.831616594,2.654295728,3.442805161,0.2438711,0.475440841,0.034734054,0.102941177,5.307692308,0.015625,0.512936792,1.110784536,0.039904464,0.034734054,9.660252586,1
52.39381868,47.60618132,1.100567557,2.89E-13,1.394770277,0.234438461,0.090932432,0.031251393,0.142857143,3.75,0.015625,2.578161117,1.125051533,0.036882747,0.03117157,9.596567185,1
